time_slot,n_distributor_id,dist_name,scan_date,challan_count,total_line_items,item_value,quantity,scan_data,hour,active_hour,previous_day_pending_quantum,actual_quantum,left_quantum,current_quantum,pending_quantum,total_quantum,manpower
2022-04-30 19:00:00,32211.0,Sachdeva Medicals,2022-04-30,17.0,79.0,19767.09,245.0,2022-04-30,19,0,0,17.0,0.0,16.0,0.0,0.0,0.0
2022-04-30 20:00:00,32211.0,Sachdeva Medicals,2022-04-30,12.0,32.0,49251.03,245.0,2022-04-30,20,0,0,12.0,0.0,17.0,0.0,0.0,0.0
2022-04-30 21:00:00,32211.0,Sachdeva Medicals,2022-04-30,36.0,180.0,56314.26,1049.0,2022-04-30,21,0,0,36.0,0.0,12.0,0.0,0.0,0.0
2022-04-30 22:00:00,32211.0,Sachdeva Medicals,2022-04-30,25.0,81.0,18423.85,241.0,2022-04-30,22,0,0,25.0,0.0,36.0,0.0,0.0,0.0
2022-04-30 23:00:00,32211.0,Sachdeva Medicals,2022-04-30,11.0,28.0,7448.96,104.0,2022-04-30,23,0,0,11.0,0.0,25.0,0.0,0.0,0.0
2022-05-01 00:00:00,32211.0,Sachdeva Medicals,2022-05-01,16.0,64.0,19523.41,264.0,2022-05-01,0,0,0,16.0,0.0,11.0,0.0,0.0,0.0
2022-04-01 01:00:00,35266.0,Sachdeva Prayagraj,2022-04-01,0.0,0.0,0.0,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-01 02:00:00,35266.0,Sachdeva Prayagraj,2022-04-01,0.0,0.0,0.0,0.0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-01 03:00:00,35266.0,Sachdeva Prayagraj,2022-04-01,0.0,0.0,0.0,0.0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-01 04:00:00,35266.0,Sachdeva Prayagraj,2022-04-01,1.0,5.0,798.45,8.0,2022-04-01,4,0,0,1.0,0.0,0.0,0.0,0.0,0.0
2022-04-01 05:00:00,35266.0,Sachdeva Prayagraj,2022-04-01,0.0,0.0,0.0,0.0,0,5,0,0,0.0,0.0,1.0,0.0,0.0,0.0
2022-04-01 06:00:00,35266.0,Sachdeva Prayagraj,2022-04-01,0.0,0.0,0.0,0.0,0,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-01 07:00:00,35266.0,Sachdeva Prayagraj,2022-04-01,0.0,0.0,0.0,0.0,0,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-01 08:00:00,35266.0,Sachdeva Prayagraj,2022-04-01,0.0,0.0,0.0,0.0,0,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-01 09:00:00,35266.0,Sachdeva Prayagraj,2022-04-01,1.0,1.0,142.86,1.0,2022-04-01,9,0,0,1.0,0.0,0.0,0.0,0.0,0.0
2022-04-01 10:00:00,35266.0,Sachdeva Prayagraj,2022-04-01,0.0,0.0,0.0,0.0,0,10,1,2,0.0,0.0,1.0,0.0,2.0,0.0
2022-04-01 11:00:00,35266.0,Sachdeva Prayagraj,2022-04-01,1.0,1.0,87.9,2.0,2022-04-01,11,1,0,1.0,0.0,0.0,0.0,0.0,0.0
2022-04-01 12:00:00,35266.0,Sachdeva Prayagraj,2022-04-01,8.0,18.0,2210.97,43.0,2022-04-01,12,1,0,8.0,0.0,1.0,0.0,1.0,0.0
2022-04-01 13:00:00,35266.0,Sachdeva Prayagraj,2022-04-01,22.0,84.0,23329.35,503.0,2022-04-01,13,1,0,22.0,0.0,8.0,0.0,8.0,0.0
2022-04-01 14:00:00,35266.0,Sachdeva Prayagraj,2022-04-01,25.0,70.0,14289.34,281.0,2022-04-01,14,1,0,25.0,0.0,22.0,0.0,22.0,0.0
2022-04-01 15:00:00,35266.0,Sachdeva Prayagraj,2022-04-01,27.0,81.0,20894.51,295.0,2022-04-01,15,1,0,27.0,0.0,25.0,0.0,25.0,0.0
2022-04-01 16:00:00,35266.0,Sachdeva Prayagraj,2022-04-01,22.0,32.0,6784.76,111.0,2022-04-01,16,1,0,22.0,0.0,27.0,0.0,27.0,1.0
2022-04-01 17:00:00,35266.0,Sachdeva Prayagraj,2022-04-01,10.0,42.0,8090.77,90.0,2022-04-01,17,1,0,10.0,0.0,22.0,0.0,22.0,0.0
2022-04-01 18:00:00,35266.0,Sachdeva Prayagraj,2022-04-01,15.0,101.0,17947.59,189.0,2022-04-01,18,1,0,15.0,0.0,10.0,0.0,10.0,0.0
2022-04-01 19:00:00,35266.0,Sachdeva Prayagraj,2022-04-01,14.0,48.0,8621.94,90.0,2022-04-01,19,0,0,14.0,0.0,15.0,0.0,0.0,0.0
2022-04-01 20:00:00,35266.0,Sachdeva Prayagraj,2022-04-01,9.0,24.0,3848.17,94.0,2022-04-01,20,0,0,9.0,0.0,14.0,0.0,0.0,0.0
2022-04-01 21:00:00,35266.0,Sachdeva Prayagraj,2022-04-01,7.0,21.0,9138.11,81.0,2022-04-01,21,0,0,7.0,0.0,9.0,0.0,0.0,0.0
2022-04-01 22:00:00,35266.0,Sachdeva Prayagraj,2022-04-01,8.0,11.0,1955.73,20.0,2022-04-01,22,0,0,8.0,0.0,7.0,0.0,0.0,0.0
2022-04-01 23:00:00,35266.0,Sachdeva Prayagraj,2022-04-01,7.0,11.0,1486.32,30.0,2022-04-01,23,0,0,7.0,0.0,8.0,0.0,0.0,0.0
2022-04-02 00:00:00,35266.0,Sachdeva Prayagraj,2022-04-02,9.0,14.0,2111.2,27.0,2022-04-02,0,0,0,9.0,0.0,7.0,0.0,0.0,0.0
2022-04-02 01:00:00,35266.0,Sachdeva Prayagraj,2022-04-02,1.0,2.0,163.94,3.0,2022-04-02,1,0,0,1.0,0.0,9.0,0.0,0.0,0.0
2022-04-02 02:00:00,35266.0,Sachdeva Prayagraj,2022-04-02,0.0,0.0,0.0,0.0,0,2,0,0,0.0,0.0,1.0,0.0,0.0,0.0
2022-04-02 03:00:00,35266.0,Sachdeva Prayagraj,2022-04-02,1.0,1.0,132.7,5.0,2022-04-02,3,0,0,1.0,0.0,0.0,0.0,0.0,0.0
2022-04-02 04:00:00,35266.0,Sachdeva Prayagraj,2022-04-02,0.0,0.0,0.0,0.0,0,4,0,0,0.0,0.0,1.0,0.0,0.0,0.0
2022-04-02 05:00:00,35266.0,Sachdeva Prayagraj,2022-04-02,0.0,0.0,0.0,0.0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-02 06:00:00,35266.0,Sachdeva Prayagraj,2022-04-02,0.0,0.0,0.0,0.0,0,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-02 07:00:00,35266.0,Sachdeva Prayagraj,2022-04-02,0.0,0.0,0.0,0.0,0,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-02 08:00:00,35266.0,Sachdeva Prayagraj,2022-04-02,0.0,0.0,0.0,0.0,0,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-02 09:00:00,35266.0,Sachdeva Prayagraj,2022-04-02,0.0,0.0,0.0,0.0,0,9,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-02 10:00:00,35266.0,Sachdeva Prayagraj,2022-04-02,0.0,0.0,0.0,0.0,0,10,1,56,0.0,0.0,0.0,0.0,56.0,1.0
2022-04-02 11:00:00,35266.0,Sachdeva Prayagraj,2022-04-02,2.0,2.0,154.07,3.0,2022-04-02,11,1,0,2.0,0.0,0.0,0.0,0.0,0.0
2022-04-02 12:00:00,35266.0,Sachdeva Prayagraj,2022-04-02,8.0,14.0,2294.54,29.0,2022-04-02,12,1,0,8.0,0.0,2.0,0.0,2.0,0.0
2022-04-02 13:00:00,35266.0,Sachdeva Prayagraj,2022-04-02,16.0,65.0,13821.32,212.0,2022-04-02,13,1,0,16.0,0.0,8.0,0.0,8.0,0.0
2022-04-02 14:00:00,35266.0,Sachdeva Prayagraj,2022-04-02,22.0,77.0,16350.83,218.0,2022-04-02,14,1,0,22.0,0.0,16.0,0.0,16.0,0.0
2022-04-02 15:00:00,35266.0,Sachdeva Prayagraj,2022-04-02,19.0,75.0,14516.22,217.0,2022-04-02,15,1,0,19.0,0.0,22.0,0.0,22.0,0.0
2022-04-02 16:00:00,35266.0,Sachdeva Prayagraj,2022-04-02,17.0,51.0,7372.75,144.0,2022-04-02,16,1,0,17.0,0.0,19.0,0.0,19.0,0.0
2022-04-02 17:00:00,35266.0,Sachdeva Prayagraj,2022-04-02,19.0,46.0,9075.94,114.0,2022-04-02,17,1,0,19.0,0.0,17.0,0.0,17.0,0.0
2022-04-02 18:00:00,35266.0,Sachdeva Prayagraj,2022-04-02,16.0,61.0,18144.94,237.0,2022-04-02,18,1,0,16.0,0.0,19.0,0.0,19.0,0.0
2022-04-02 19:00:00,35266.0,Sachdeva Prayagraj,2022-04-02,15.0,116.0,17227.49,275.0,2022-04-02,19,0,0,15.0,0.0,16.0,0.0,0.0,0.0
2022-04-02 20:00:00,35266.0,Sachdeva Prayagraj,2022-04-02,11.0,19.0,6167.62,67.0,2022-04-02,20,0,0,11.0,0.0,15.0,0.0,0.0,0.0
2022-04-02 21:00:00,35266.0,Sachdeva Prayagraj,2022-04-02,4.0,11.0,1423.05,17.0,2022-04-02,21,0,0,4.0,0.0,11.0,0.0,0.0,0.0
2022-04-02 22:00:00,35266.0,Sachdeva Prayagraj,2022-04-02,2.0,3.0,1708.6,14.0,2022-04-02,22,0,0,2.0,0.0,4.0,0.0,0.0,0.0
2022-04-02 23:00:00,35266.0,Sachdeva Prayagraj,2022-04-02,4.0,7.0,1566.29,22.0,2022-04-02,23,0,0,4.0,0.0,2.0,0.0,0.0,0.0
2022-04-03 00:00:00,35266.0,Sachdeva Prayagraj,2022-04-03,6.0,20.0,2229.91,38.0,2022-04-03,0,0,0,6.0,0.0,4.0,0.0,0.0,0.0
2022-04-03 01:00:00,35266.0,Sachdeva Prayagraj,2022-04-03,2.0,5.0,333.93,14.0,2022-04-03,1,0,0,2.0,0.0,6.0,0.0,0.0,0.0
2022-04-03 02:00:00,35266.0,Sachdeva Prayagraj,2022-04-03,0.0,0.0,0.0,0.0,0,2,0,0,0.0,0.0,2.0,0.0,0.0,0.0
2022-04-03 03:00:00,35266.0,Sachdeva Prayagraj,2022-04-03,1.0,2.0,856.5,12.0,2022-04-03,3,0,0,1.0,0.0,0.0,0.0,0.0,0.0
2022-04-03 04:00:00,35266.0,Sachdeva Prayagraj,2022-04-03,0.0,0.0,0.0,0.0,0,4,0,0,0.0,0.0,1.0,0.0,0.0,0.0
2022-04-03 05:00:00,35266.0,Sachdeva Prayagraj,2022-04-03,0.0,0.0,0.0,0.0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-03 06:00:00,35266.0,Sachdeva Prayagraj,2022-04-03,0.0,0.0,0.0,0.0,0,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-03 07:00:00,35266.0,Sachdeva Prayagraj,2022-04-03,0.0,0.0,0.0,0.0,0,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-03 08:00:00,35266.0,Sachdeva Prayagraj,2022-04-03,0.0,0.0,0.0,0.0,0,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-03 09:00:00,35266.0,Sachdeva Prayagraj,2022-04-03,0.0,0.0,0.0,0.0,0,9,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-03 10:00:00,35266.0,Sachdeva Prayagraj,2022-04-03,0.0,0.0,0.0,0.0,0,10,1,45,0.0,0.0,0.0,0.0,45.0,1.0
2022-04-03 11:00:00,35266.0,Sachdeva Prayagraj,2022-04-03,0.0,0.0,0.0,0.0,0,11,1,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-03 12:00:00,35266.0,Sachdeva Prayagraj,2022-04-03,7.0,15.0,2490.54,33.0,2022-04-03,12,1,0,7.0,0.0,0.0,0.0,0.0,0.0
2022-04-03 13:00:00,35266.0,Sachdeva Prayagraj,2022-04-03,5.0,12.0,1874.91,37.0,2022-04-03,13,1,0,5.0,0.0,7.0,0.0,7.0,0.0
2022-04-03 14:00:00,35266.0,Sachdeva Prayagraj,2022-04-03,12.0,26.0,4983.51,45.0,2022-04-03,14,1,0,12.0,0.0,5.0,0.0,5.0,0.0
2022-04-03 15:00:00,35266.0,Sachdeva Prayagraj,2022-04-03,3.0,28.0,3363.65,61.0,2022-04-03,15,1,0,3.0,0.0,12.0,0.0,12.0,0.0
2022-04-03 16:00:00,35266.0,Sachdeva Prayagraj,2022-04-03,1.0,1.0,44.12,1.0,2022-04-03,16,1,0,1.0,0.0,3.0,0.0,3.0,0.0
2022-04-03 17:00:00,35266.0,Sachdeva Prayagraj,2022-04-03,2.0,16.0,8930.86,77.0,2022-04-03,17,1,0,2.0,0.0,1.0,0.0,1.0,0.0
2022-04-03 18:00:00,35266.0,Sachdeva Prayagraj,2022-04-03,0.0,0.0,0.0,0.0,0,18,1,0,0.0,0.0,2.0,0.0,2.0,0.0
2022-04-03 19:00:00,35266.0,Sachdeva Prayagraj,2022-04-03,3.0,9.0,2696.26,21.0,2022-04-03,19,0,0,3.0,0.0,0.0,0.0,0.0,0.0
2022-04-03 20:00:00,35266.0,Sachdeva Prayagraj,2022-04-03,3.0,6.0,798.6,8.0,2022-04-03,20,0,0,3.0,0.0,3.0,0.0,0.0,0.0
2022-04-03 21:00:00,35266.0,Sachdeva Prayagraj,2022-04-03,5.0,11.0,2346.28,59.0,2022-04-03,21,0,0,5.0,0.0,3.0,0.0,0.0,0.0
2022-04-03 22:00:00,35266.0,Sachdeva Prayagraj,2022-04-03,6.0,7.0,1270.78,21.0,2022-04-03,22,0,0,6.0,0.0,5.0,0.0,0.0,0.0
2022-04-03 23:00:00,35266.0,Sachdeva Prayagraj,2022-04-03,10.0,20.0,4988.23,47.0,2022-04-03,23,0,0,10.0,0.0,6.0,0.0,0.0,0.0
2022-04-04 00:00:00,35266.0,Sachdeva Prayagraj,2022-04-04,2.0,2.0,373.68,13.0,2022-04-04,0,0,0,2.0,0.0,10.0,0.0,0.0,0.0
2022-04-04 01:00:00,35266.0,Sachdeva Prayagraj,2022-04-04,2.0,49.0,7474.3,137.0,2022-04-04,1,0,0,2.0,0.0,2.0,0.0,0.0,0.0
2022-04-04 02:00:00,35266.0,Sachdeva Prayagraj,2022-04-04,0.0,0.0,0.0,0.0,0,2,0,0,0.0,0.0,2.0,0.0,0.0,0.0
2022-04-04 03:00:00,35266.0,Sachdeva Prayagraj,2022-04-04,1.0,1.0,267.61,1.0,2022-04-04,3,0,0,1.0,0.0,0.0,0.0,0.0,0.0
2022-04-04 04:00:00,35266.0,Sachdeva Prayagraj,2022-04-04,0.0,0.0,0.0,0.0,0,4,0,0,0.0,0.0,1.0,0.0,0.0,0.0
2022-04-04 05:00:00,35266.0,Sachdeva Prayagraj,2022-04-04,0.0,0.0,0.0,0.0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-04 06:00:00,35266.0,Sachdeva Prayagraj,2022-04-04,0.0,0.0,0.0,0.0,0,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-04 07:00:00,35266.0,Sachdeva Prayagraj,2022-04-04,0.0,0.0,0.0,0.0,0,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-04 08:00:00,35266.0,Sachdeva Prayagraj,2022-04-04,0.0,0.0,0.0,0.0,0,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-04 09:00:00,35266.0,Sachdeva Prayagraj,2022-04-04,0.0,0.0,0.0,0.0,0,9,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-04 10:00:00,35266.0,Sachdeva Prayagraj,2022-04-04,0.0,0.0,0.0,0.0,0,10,1,32,0.0,0.0,0.0,0.0,32.0,1.0
2022-04-04 11:00:00,35266.0,Sachdeva Prayagraj,2022-04-04,4.0,4.0,1126.05,8.0,2022-04-04,11,1,0,4.0,0.0,0.0,0.0,0.0,0.0
2022-04-04 12:00:00,35266.0,Sachdeva Prayagraj,2022-04-04,9.0,26.0,4306.0,54.0,2022-04-04,12,1,0,9.0,0.0,4.0,0.0,4.0,0.0
2022-04-04 13:00:00,35266.0,Sachdeva Prayagraj,2022-04-04,21.0,76.0,8340.8,199.0,2022-04-04,13,1,0,21.0,0.0,9.0,0.0,9.0,0.0
2022-04-04 14:00:00,35266.0,Sachdeva Prayagraj,2022-04-04,26.0,112.0,16068.21,310.0,2022-04-04,14,1,0,26.0,0.0,21.0,0.0,21.0,0.0
2022-04-04 15:00:00,35266.0,Sachdeva Prayagraj,2022-04-04,29.0,125.0,21681.71,497.0,2022-04-04,15,1,0,29.0,0.0,26.0,0.0,26.0,0.0
2022-04-04 16:00:00,35266.0,Sachdeva Prayagraj,2022-04-04,19.0,39.0,10817.74,128.0,2022-04-04,16,1,0,19.0,0.0,29.0,0.0,29.0,1.0
2022-04-04 17:00:00,35266.0,Sachdeva Prayagraj,2022-04-04,12.0,25.0,4976.7,73.0,2022-04-04,17,1,0,12.0,0.0,19.0,0.0,19.0,0.0
2022-04-04 18:00:00,35266.0,Sachdeva Prayagraj,2022-04-04,9.0,77.0,25084.73,291.0,2022-04-04,18,1,0,9.0,0.0,12.0,0.0,12.0,0.0
2022-04-04 19:00:00,35266.0,Sachdeva Prayagraj,2022-04-04,11.0,41.0,10150.93,175.0,2022-04-04,19,0,0,11.0,0.0,9.0,0.0,0.0,0.0
2022-04-04 20:00:00,35266.0,Sachdeva Prayagraj,2022-04-04,12.0,34.0,5869.77,67.0,2022-04-04,20,0,0,12.0,0.0,11.0,0.0,0.0,0.0
2022-04-04 21:00:00,35266.0,Sachdeva Prayagraj,2022-04-04,1.0,1.0,92.14,1.0,2022-04-04,21,0,0,1.0,0.0,12.0,0.0,0.0,0.0
2022-04-04 22:00:00,35266.0,Sachdeva Prayagraj,2022-04-04,10.0,38.0,5644.14,75.0,2022-04-04,22,0,0,10.0,0.0,1.0,0.0,0.0,0.0
2022-04-04 23:00:00,35266.0,Sachdeva Prayagraj,2022-04-04,10.0,14.0,2183.05,23.0,2022-04-04,23,0,0,10.0,0.0,10.0,0.0,0.0,0.0
2022-04-05 00:00:00,35266.0,Sachdeva Prayagraj,2022-04-05,4.0,10.0,1763.04,20.0,2022-04-05,0,0,0,4.0,0.0,10.0,0.0,0.0,0.0
2022-04-05 01:00:00,35266.0,Sachdeva Prayagraj,2022-04-05,2.0,7.0,634.68,35.0,2022-04-05,1,0,0,2.0,0.0,4.0,0.0,0.0,0.0
2022-04-05 02:00:00,35266.0,Sachdeva Prayagraj,2022-04-05,0.0,0.0,0.0,0.0,0,2,0,0,0.0,0.0,2.0,0.0,0.0,0.0
2022-04-05 03:00:00,35266.0,Sachdeva Prayagraj,2022-04-05,0.0,0.0,0.0,0.0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-05 04:00:00,35266.0,Sachdeva Prayagraj,2022-04-05,0.0,0.0,0.0,0.0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-05 05:00:00,35266.0,Sachdeva Prayagraj,2022-04-05,1.0,1.0,221.43,1.0,2022-04-05,5,0,0,1.0,0.0,0.0,0.0,0.0,0.0
2022-04-05 06:00:00,35266.0,Sachdeva Prayagraj,2022-04-05,0.0,0.0,0.0,0.0,0,6,0,0,0.0,0.0,1.0,0.0,0.0,0.0
2022-04-05 07:00:00,35266.0,Sachdeva Prayagraj,2022-04-05,0.0,0.0,0.0,0.0,0,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-05 08:00:00,35266.0,Sachdeva Prayagraj,2022-04-05,1.0,1.0,105.84,7.0,2022-04-05,8,0,0,1.0,0.0,0.0,0.0,0.0,0.0
2022-04-05 09:00:00,35266.0,Sachdeva Prayagraj,2022-04-05,1.0,8.0,1328.06,18.0,2022-04-05,9,0,0,1.0,0.0,1.0,0.0,0.0,0.0
2022-04-05 10:00:00,35266.0,Sachdeva Prayagraj,2022-04-05,0.0,0.0,0.0,0.0,0,10,1,53,0.0,0.0,1.0,0.0,53.0,1.0
2022-04-05 11:00:00,35266.0,Sachdeva Prayagraj,2022-04-05,6.0,6.0,872.71,15.0,2022-04-05,11,1,0,6.0,0.0,0.0,0.0,0.0,0.0
2022-04-05 12:00:00,35266.0,Sachdeva Prayagraj,2022-04-05,3.0,12.0,1779.67,27.0,2022-04-05,12,1,0,3.0,0.0,6.0,0.0,6.0,0.0
2022-04-05 13:00:00,35266.0,Sachdeva Prayagraj,2022-04-05,16.0,59.0,8600.27,135.0,2022-04-05,13,1,0,16.0,0.0,3.0,0.0,3.0,0.0
2022-04-05 14:00:00,35266.0,Sachdeva Prayagraj,2022-04-05,29.0,115.0,30583.26,382.0,2022-04-05,14,1,0,29.0,0.0,16.0,0.0,16.0,0.0
2022-04-05 15:00:00,35266.0,Sachdeva Prayagraj,2022-04-05,23.0,114.0,18209.08,306.0,2022-04-05,15,1,0,23.0,0.0,29.0,0.0,29.0,1.0
2022-04-05 16:00:00,35266.0,Sachdeva Prayagraj,2022-04-05,13.0,38.0,11061.75,179.0,2022-04-05,16,1,0,13.0,0.0,23.0,0.0,23.0,0.0
2022-04-05 17:00:00,35266.0,Sachdeva Prayagraj,2022-04-05,18.0,56.0,10602.78,131.0,2022-04-05,17,1,0,18.0,0.0,13.0,0.0,13.0,0.0
2022-04-05 18:00:00,35266.0,Sachdeva Prayagraj,2022-04-05,13.0,27.0,6732.35,92.0,2022-04-05,18,1,0,13.0,0.0,18.0,0.0,18.0,0.0
2022-04-05 19:00:00,35266.0,Sachdeva Prayagraj,2022-04-05,12.0,57.0,13351.94,275.0,2022-04-05,19,0,0,12.0,0.0,13.0,0.0,0.0,0.0
2022-04-05 20:00:00,35266.0,Sachdeva Prayagraj,2022-04-05,7.0,19.0,2836.79,50.0,2022-04-05,20,0,0,7.0,0.0,12.0,0.0,0.0,0.0
2022-04-05 21:00:00,35266.0,Sachdeva Prayagraj,2022-04-05,14.0,31.0,6908.21,71.0,2022-04-05,21,0,0,14.0,0.0,7.0,0.0,0.0,0.0
2022-04-05 22:00:00,35266.0,Sachdeva Prayagraj,2022-04-05,6.0,23.0,3211.22,77.0,2022-04-05,22,0,0,6.0,0.0,14.0,0.0,0.0,0.0
2022-04-05 23:00:00,35266.0,Sachdeva Prayagraj,2022-04-05,4.0,6.0,2977.09,37.0,2022-04-05,23,0,0,4.0,0.0,6.0,0.0,0.0,0.0
2022-04-06 00:00:00,35266.0,Sachdeva Prayagraj,2022-04-06,5.0,8.0,1983.26,67.0,2022-04-06,0,0,0,5.0,0.0,4.0,0.0,0.0,0.0
2022-04-06 01:00:00,35266.0,Sachdeva Prayagraj,2022-04-06,4.0,4.0,230.28,12.0,2022-04-06,1,0,0,4.0,0.0,5.0,0.0,0.0,0.0
2022-04-06 02:00:00,35266.0,Sachdeva Prayagraj,2022-04-06,0.0,0.0,0.0,0.0,0,2,0,0,0.0,0.0,4.0,0.0,0.0,0.0
2022-04-06 03:00:00,35266.0,Sachdeva Prayagraj,2022-04-06,1.0,3.0,318.59,7.0,2022-04-06,3,0,0,1.0,0.0,0.0,0.0,0.0,0.0
2022-04-06 04:00:00,35266.0,Sachdeva Prayagraj,2022-04-06,0.0,0.0,0.0,0.0,0,4,0,0,0.0,0.0,1.0,0.0,0.0,0.0
2022-04-06 05:00:00,35266.0,Sachdeva Prayagraj,2022-04-06,0.0,0.0,0.0,0.0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-06 06:00:00,35266.0,Sachdeva Prayagraj,2022-04-06,0.0,0.0,0.0,0.0,0,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-06 07:00:00,35266.0,Sachdeva Prayagraj,2022-04-06,0.0,0.0,0.0,0.0,0,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-06 08:00:00,35266.0,Sachdeva Prayagraj,2022-04-06,0.0,0.0,0.0,0.0,0,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-06 09:00:00,35266.0,Sachdeva Prayagraj,2022-04-06,0.0,0.0,0.0,0.0,0,9,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-06 10:00:00,35266.0,Sachdeva Prayagraj,2022-04-06,0.0,0.0,0.0,0.0,0,10,1,53,0.0,0.0,0.0,0.0,53.0,1.0
2022-04-06 11:00:00,35266.0,Sachdeva Prayagraj,2022-04-06,4.0,4.0,896.43,13.0,2022-04-06,11,1,0,4.0,0.0,0.0,0.0,0.0,0.0
2022-04-06 12:00:00,35266.0,Sachdeva Prayagraj,2022-04-06,7.0,21.0,2199.47,48.0,2022-04-06,12,1,0,7.0,0.0,4.0,0.0,4.0,0.0
2022-04-06 13:00:00,35266.0,Sachdeva Prayagraj,2022-04-06,29.0,72.0,13639.54,304.0,2022-04-06,13,1,0,29.0,0.0,7.0,0.0,7.0,0.0
2022-04-06 14:00:00,35266.0,Sachdeva Prayagraj,2022-04-06,25.0,78.0,18748.27,262.0,2022-04-06,14,1,0,25.0,0.0,29.0,0.0,29.0,1.0
2022-04-06 15:00:00,35266.0,Sachdeva Prayagraj,2022-04-06,28.0,76.0,17348.01,240.0,2022-04-06,15,1,0,28.0,0.0,25.0,0.0,25.0,0.0
2022-04-06 16:00:00,35266.0,Sachdeva Prayagraj,2022-04-06,12.0,33.0,9371.11,131.0,2022-04-06,16,1,0,12.0,0.0,28.0,0.0,28.0,1.0
2022-04-06 17:00:00,35266.0,Sachdeva Prayagraj,2022-04-06,20.0,60.0,13938.54,198.0,2022-04-06,17,1,0,20.0,0.0,12.0,0.0,12.0,0.0
2022-04-06 18:00:00,35266.0,Sachdeva Prayagraj,2022-04-06,12.0,25.0,4419.19,59.0,2022-04-06,18,1,0,12.0,0.0,20.0,0.0,20.0,0.0
2022-04-06 19:00:00,35266.0,Sachdeva Prayagraj,2022-04-06,10.0,72.0,21351.66,295.0,2022-04-06,19,0,0,10.0,0.0,12.0,0.0,0.0,0.0
2022-04-06 20:00:00,35266.0,Sachdeva Prayagraj,2022-04-06,8.0,14.0,2999.44,39.0,2022-04-06,20,0,0,8.0,0.0,10.0,0.0,0.0,0.0
2022-04-06 21:00:00,35266.0,Sachdeva Prayagraj,2022-04-06,8.0,15.0,2987.35,53.0,2022-04-06,21,0,0,8.0,0.0,8.0,0.0,0.0,0.0
2022-04-06 22:00:00,35266.0,Sachdeva Prayagraj,2022-04-06,4.0,5.0,926.8,9.0,2022-04-06,22,0,0,4.0,0.0,8.0,0.0,0.0,0.0
2022-04-06 23:00:00,35266.0,Sachdeva Prayagraj,2022-04-06,6.0,31.0,3758.39,59.0,2022-04-06,23,0,0,6.0,0.0,4.0,0.0,0.0,0.0
2022-04-07 00:00:00,35266.0,Sachdeva Prayagraj,2022-04-07,1.0,1.0,92.81,1.0,2022-04-07,0,0,0,1.0,0.0,6.0,0.0,0.0,0.0
2022-04-07 01:00:00,35266.0,Sachdeva Prayagraj,2022-04-07,1.0,1.0,20.0,2.0,2022-04-07,1,0,0,1.0,0.0,1.0,0.0,0.0,0.0
2022-04-07 02:00:00,35266.0,Sachdeva Prayagraj,2022-04-07,0.0,0.0,0.0,0.0,0,2,0,0,0.0,0.0,1.0,0.0,0.0,0.0
2022-04-07 03:00:00,35266.0,Sachdeva Prayagraj,2022-04-07,1.0,4.0,526.5,6.0,2022-04-07,3,0,0,1.0,0.0,0.0,0.0,0.0,0.0
2022-04-07 04:00:00,35266.0,Sachdeva Prayagraj,2022-04-07,0.0,0.0,0.0,0.0,0,4,0,0,0.0,0.0,1.0,0.0,0.0,0.0
